200304140063-012	1019	20030414	2	1004030	2	1.95
200304140063-012	1019	20030414	3	1008643	0.118	25.4
200304140063-012	1019	20030414	4	1005208	1	13.5
200304140063-012	1019	20030414	5	1044430	1	1
200304140063-012	1019	20030414	6	1006947	2	2.5
200304140063-012	1019	20030414	7	1047831	1	7.2
200304140064-012	1019	20030414	3	1036508	2	2.2
200304140065-012	1019	20030414	3	1021188	3	2.1
200304140066-012	1019	20030414	1	1042152	2	6.9
200304140067-012	1019	20030414	1	1001938	1	4.45
200304140067-012	1019	20030414	2	1021192	1	2.9
200304140067-012	1019	20030414	3	1022648	0.264	10
200304140068-012	1019	20030414	1	1010232	1	6.5
200304140069-012	1019	20030414	1	1012113	1	3
200304140069-012	1019	20030414	2	1008364	2	3.25
200304140069-012	1019	20030414	3	1008371	1	3.6
200304140069-012	1019	20030414	4	1002271	1	6.6
200304140070-012	1019	20030414	1	1048309	2	2
200304140070-012	1019	20030414	2	1017241	1	2.3
200304140070-012	1019	20030414	3	1046152	2	15.9
200304140071-012	1019	20030414	1	1045736	1	3.5
200304140071-012	1019	20030414	2	1001894	1	6.5
200304140072-012	1019	20030414	1	1001090	1	1.9
200304140072-012	1019	20030414	2	1041310	1	1
200304140073-012	1019	20030414	1	1036257	1	3.1
200304140073-012	1019	20030414	2	1048669	1	1.4
200304140074-012	1019	20030414	1	1023760	0.674	13
200304140074-012	1019	20030414	2	1016598	1	29
200304140074-012	1019	20030414	3	1040759	2	3.6
200304140074-012	1019	20030414	4	1006783	1	2.7
200304140074-012	1019	20030414	5	1006807	1	2.7
200304140074-012	1019	20030414	6	1006879	1	2
200304140074-012	1019	20030414	7	1042775	1	3.5
200304140074-012	1019	20030414	8	1024152	1	5
200304140074-012	1019	20030414	9	1033866	1	3.5
200304140075-012	1019	20030414	1	1012035	2	3.8
200304140075-012	1019	20030414	2	1042152	1	6.9
200304140075-012	1019	20030414	3	1041277	1	6.9
200304140075-012	1019	20030414	5	1044430	2	1
200304140075-012	1019	20030414	6	1021335	3	3.35
200304140076-012	1019	20030414	1	1048303	1	9.2
200304140076-012	1019	20030414	2	1013645	2	3.8
200304140077-012	1019	20030414	1	1026802	1	8
200304140077-012	1019	20030414	2	1008934	1	6.8
200304140078-012	1019	20030414	1	1022594	0.7	14.7
200304140078-012	1019	20030414	2	1022436	0.474	14
200304140078-012	1019	20030414	3	1047884	1	6.2
200304140079-012	1019	20030414	1	1023768	0.524	17.2
200304140079-012	1019	20030414	2	1022243	0.444	13.2
200304140079-012	1019	20030414	3	1047884	1	6.2
200304140079-012	1019	20030414	4	1022594	0.474	14.7
200304140080-012	1019	20030414	1	1039945	2	39.8
200304140081-012	1019	20030414	1	1005512	1	1.1
200304140081-012	1019	20030414	2	1005407	2	1.1
200304140081-012	1019	20030414	3	1040191	1	1.7
200304140082-012	1019	20030414	1	1001808	1	5
200304140082-012	1019	20030414	2	1044212	1	17.8
200304140082-012	1019	20030414	3	1004272	2	2.2
200304140082-012	1019	20030414	4	1048668	2	1.4
200304140082-012	1019	20030414	5	1048669	2	1.4
200304140083-012	1019	20030414	1	1004995	2	2.1
200304140083-012	1019	20030414	2	1004272	2	2.2
200304140083-012	1019	20030414	4	1035860	1	3.3
200304140083-012	1019	20030414	5	1003822	2	4.1
200304140083-012	1019	20030414	6	1017307	1	2.8
200304140084-012	1019	20030414	1	1035316	1	3
200304140084-012	1019	20030414	2	1002579	1	1.6
200304140084-012	1019	20030414	3	1015096	1	2.3
200304140085-012	1019	20030414	1	1012720	1	6.1
200304140085-012	1019	20030414	2	1011468	1	16.5
200304140085-012	1019	20030414	3	1001861	1	10.5
200304140085-012	1019	20030414	5	1015718	1	15.5
200304140086-012	1019	20030414	1	1026664	1	6.9
200304140086-012	1019	20030414	2	1001570	1	6.5
200304140086-012	1019	20030414	3	1032757	1	6.3
200304140086-012	1019	20030414	4	1033633	1	86.8
200304140086-012	1019	20030414	5	1000072	2	7.8
200304140086-012	1019	20030414	6	1006189	1	43.9
200304140087-012	1019	20030414	1	1026792	1	2.8
200304140088-012	1019	20030414	1	1021054	2	2.05
200304140088-012	1019	20030414	2	1043205	1	3.6
200304140088-012	1019	20030414	3	1003643	1	3.6
200304140088-012	1019	20030414	4	1008793	1	0.9
200304140090-012	1019	20030414	1	1000653	2	4.9
200304140090-012	1019	20030414	2	1011005	1	10.3
200304140090-012	1019	20030414	3	1041299	1	7.3
200304140090-012	1019	20030414	4	1016400	1	11.2
200304140090-012	1019	20030414	5	1001775	1	4.6
200304140091-012	1019	20030414	1	1046480	1	3.9
200304140091-012	1019	20030414	2	1003798	1	26.5
200304140091-012	1019	20030414	3	1042250	1	3.1
200304140092-012	1019	20030414	1	1022783	0.094	26
200304140094-012	1019	20030414	1	1006081	1	6.4
200304140094-012	1019	20030414	2	1005027	2	6.8
200304140094-012	1019	20030414	4	1040805	1	5
200304140094-012	1019	20030414	5	1006169	2	6
200304140094-012	1019	20030414	6	1040759	2	3.6
200304140094-012	1019	20030414	7	1040756	1	3.6
200304140094-012	1019	20030414	8	1040761	1	3.6
200304140094-012	1019	20030414	9	1034002	1	6.7
200304140094-012	1019	20030414	11	1001797	1	5
200304140094-012	1019	20030414	12	1025000	1	14.8
200304140094-012	1019	20030414	13	1046869	1	66
200304140094-012	1019	20030414	14	1009227	1	12.9
200304140095-012	1019	20030414	1	1008767	0.272	38
200304140095-012	1019	20030414	2	1022794	0.114	40.5
200304140095-012	1019	20030414	3	1008794	1	7.4
200304140095-012	1019	20030414	4	1026675	1	4.4
200304140095-012	1019	20030414	5	1026676	1	4
200304140095-012	1019	20030414	6	1002312	2	1.5
200304140095-012	1019	20030414	7	1032854	2	3.2
200304140095-012	1019	20030414	8	1001612	1	3.5
200304140095-012	1019	20030414	9	1017280	1	16.5
200304140096-012	1019	20030414	1	1000425	1	17
200304140096-012	1019	20030414	2	1014541	1	1.5
200304140096-012	1019	20030414	3	1004272	5	2.2
200304140096-012	1019	20030414	4	1006160	1	4.6
200304140096-012	1019	20030414	5	1002336	1	9.8
200304140096-012	1019	20030414	6	1042042	1	8.9
200304140097-012	1019	20030414	1	1003374	1	9.8
200304140097-012	1019	20030414	2	1001797	1	5
200304140097-012	1019	20030414	3	1040761	1	3.6
200304140097-012	1019	20030414	4	1037595	1	3.7
200304140098-012	1019	20030414	1	1002555	1	2.2
200304140099-012	1019	20030414	1	1032403	1	3.1
200304140099-012	1019	20030414	2	1006418	1	2
200304140099-012	1019	20030414	4	1038212	0.42	13
200304140099-012	1019	20030414	5	1013468	2	3.7
200304140099-012	1019	20030414	6	1035034	1	3.3
200304140099-012	1019	20030414	7	1000001	1	5.9
200304140099-012	1019	20030414	8	1004049	1	1.2
200304140099-012	1019	20030414	9	1006063	1	2.7
200304140099-012	1019	20030414	10	1008144	1	1.2
200304140099-012	1019	20030414	11	1004964	6	2.3
200304140100-012	1019	20030414	1	1034695	16	1.8
200304140100-012	1019	20030414	2	1004624	24	1.9
200304140100-012	1019	20030414	3	1013720	1	3.3
200304140101-012	1019	20030414	1	1007056	2	2
200304140101-012	1019	20030414	2	1001583	1	26.2
200304140101-012	1019	20030414	3	1044203	1	3.9
200304140101-012	1019	20030414	4	1031003	1	12.9
200304140102-012	1019	20030414	1	1003441	4	0.9
200304140102-012	1019	20030414	2	1021298	1	17.8
200304140102-012	1019	20030414	3	1002068	2	14.8
200304140102-012	1019	20030414	4	1037040	1	17.5
200304140102-012	1019	20030414	5	1001903	4	1.3
200304140102-012	1019	20030414	6	1001797	1	5
200304140102-012	1019	20030414	8	1048678	1	8.5
200304140102-012	1019	20030414	9	1026531	1	4.2
200304140102-012	1019	20030414	10	1008793	1	0.9
200304140102-012	1019	20030414	11	1047980	1	14.9
200304140102-012	1019	20030414	12	1036130	2	4.1
200304140103-012	1019	20030414	4	1004309	6	7.4
200304140104-012	1019	20030414	1	1026504	0.25	28.6
200304140104-012	1019	20030414	2	1022669	0.186	7
200304140104-012	1019	20030414	3	1023530	0.294	16.2
200304140105-012	1019	20030414	1	1015525	1	3.4
200304140105-012	1019	20030414	2	1007506	1	4.4
200304140106-012	1019	20030414	1	1001835	1	2.6
200304140106-012	1019	20030414	2	1007038	1	1.5
200304140107-012	1019	20030414	5	1038212	0.32	13
200304140107-012	1019	20030414	8	1048668	6	1.4
200304140107-012	1019	20030414	9	1021351	1	12.5
200304140107-012	1019	20030414	10	1004030	1	1.95
200304140107-012	1019	20030414	11	1013801	1	1.1
200304140108-012	1019	20030414	1	1006480	2	6.5
200304140109-012	1019	20030414	1	1001249	24	1
200304140109-012	1019	20030414	2	1044233	2	5.6
200304140109-012	1019	20030414	3	1040100	1	8.5
200304140109-012	1019	20030414	4	1044199	1	18.9
200304140109-012	1019	20030414	5	1035027	1	6.5
200304140109-012	1019	20030414	6	1048533	1	27.9
200304140109-012	1019	20030414	7	1044430	3	1
200304140109-012	1019	20030414	8	1006357	2	3.8
200304140109-012	1019	20030414	9	1040443	2	1.1
200304140109-012	1019	20030414	10	1034832	1	27.5
200304140109-012	1019	20030414	11	1007291	1	8.9
200304140109-012	1019	20030414	12	1003451	2	2.5
200304140109-012	1019	20030414	13	1001675	1	7.5
200304140109-012	1019	20030414	14	1041292	1	7
200304140109-012	1019	20030414	15	1036759	1	6.3
200304140109-012	1019	20030414	16	1033756	6	2.4
200304140109-012	1019	20030414	17	1007206	1	8.5
200304140109-012	1019	20030414	18	1040361	1	14.6
200304140110-012	1019	20030414	1	1008973	0.078	25
200304140110-012	1019	20030414	2	1008675	0.136	15
200304140110-012	1019	20030414	3	1008767	0.164	38
200304140111-012	1019	20030414	1	1001028	4	1.1
200304140111-012	1019	20030414	2	1006814	1	5.6
200304140111-012	1019	20030414	3	1035352	1	1
200304140111-012	1019	20030414	4	1033972	1	2.3
200304140112-012	1019	20030414	1	1041250	1	15.9
200304140112-012	1019	20030414	2	1041249	1	9.9
200304140112-012	1019	20030414	3	1039890	2	4.1
200304140112-012	1019	20030414	4	1034568	1	11.9
200304140112-012	1019	20030414	5	1042261	1	9.1
200304140113-012	1019	20030414	1	1042152	1	6.9
200304140113-012	1019	20030414	2	1006329	1	0.9
200304140113-012	1019	20030414	3	1007207	1	1
200304140113-012	1019	20030414	4	1048967	1	1.7
200304140113-012	1019	20030414	5	1004814	1	1.65
200304140113-012	1019	20030414	6	1031436	1	1.65
200304140113-012	1019	20030414	7	1004881	1	2.2
200304140113-012	1019	20030414	8	1006257	1	2.9
200304140113-012	1019	20030414	9	1027805	1	3.4
200304140113-012	1019	20030414	10	1015456	1	5.9
200304140113-012	1019	20030414	11	1035352	1	1
200304140113-012	1019	20030414	12	1026666	1	2.2
200304140113-012	1019	20030414	13	1026671	1	4.5
200304140113-012	1019	20030414	14	1040443	1	1.1
200304140113-012	1019	20030414	15	1004963	1	3
200304140114-012	1019	20030414	1	1045652	1	4.2
200304140114-012	1019	20030414	2	1033950	1	5.3
200304140115-012	1019	20030414	1	1040712	2	3
200304140116-012	1019	20030414	1	1044347	0.322	18.8
200304140117-012	1019	20030414	1	1015984	1	6.9
200304140117-012	1019	20030414	3	1016020	1	3.8
200304140117-012	1019	20030414	4	1003488	1	3.1
200304140117-012	1019	20030414	6	1002561	1	2.2
200304140117-012	1019	20030414	7	1002515	1	2.2
200304140117-012	1019	20030414	8	1042153	1	6.9
200304140117-012	1019	20030414	9	1010800	2	1.5
200304140117-012	1019	20030414	10	1002303	1	1.35
200304140117-012	1019	20030414	11	1040141	1	1.5
200304140117-012	1019	20030414	12	1040144	2	1.5
200304140117-012	1019	20030414	13	1000596	1	9.2
200304140118-012	1019	20030414	1	1048757	1	13.8
200304140118-012	1019	20030414	7	1044430	2	1
200304140118-012	1019	20030414	8	1032391	2	4.5
200304140118-012	1019	20030414	9	1021992	1	2.7
200304140118-012	1019	20030414	10	1028596	1	8.2
200304140118-012	1019	20030414	11	1024995	1	9.3
200304140120-012	1019	20030414	2	1010365	1	12.5
200304140120-012	1019	20030414	3	1004030	4	1.95
200304140120-012	1019	20030414	4	1013035	1	10.5
200304140120-012	1019	20030414	5	1041236	1	4
200304140120-012	1019	20030414	6	1002473	1	2.3
200304140120-012	1019	20030414	7	1016059	1	3.1
200304140120-012	1019	20030414	8	1032364	1	4.9
200304140120-012	1019	20030414	9	1041003	1	6.6
200304140120-012	1019	20030414	10	1042259	1	2.5
200304140120-012	1019	20030414	11	1047904	1	2.3
200304140120-012	1019	20030414	13	1001552	1	7
200304140120-012	1019	20030414	14	1046086	1	2.9
200304140120-012	1019	20030414	15	1001033	1	6.7
200304140120-012	1019	20030414	16	1015621	1	5.5
200304140120-012	1019	20030414	18	1013559	1	6
200304140120-012	1019	20030414	19	1013511	1	3
200304140120-012	1019	20030414	20	1026664	1	6.9
200304140121-012	1019	20030414	1	1046512	2	3.8
200304140121-012	1019	20030414	4	1004995	2	2.1
200304140123-012	1019	20030414	1	1001894	2	6.5
200304140123-012	1019	20030414	2	1001446	27	2
200304140124-012	1019	20030414	4	1019140	1	11.5
200304140124-012	1019	20030414	5	1046152	1	15.9
200304140124-012	1019	20030414	6	1030639	1	5.2
200304140124-012	1019	20030414	7	1037686	1	7.7
200304140124-012	1019	20030414	8	1020142	1	2.2
200304140124-012	1019	20030414	10	1022545	0.384	12.6
200304140125-012	1019	20030414	1	1035446	1	3.3
200304140125-012	1019	20030414	6	1021603	1	2.9
200304140125-012	1019	20030414	7	1014690	1	1
200304140125-012	1019	20030414	9	1033748	1	4.9
200304140125-012	1019	20030414	10	1032882	1	4.3
200304140125-012	1019	20030414	11	1002518	1	3.2
200304140125-012	1019	20030414	12	1032892	1	3.65
200304140125-012	1019	20030414	13	1036371	1	3.9
200304140125-012	1019	20030414	14	1042139	1	7.3
200304140126-012	1019	20030414	1	1015305	1	2.5
200304140126-012	1019	20030414	2	1015320	1	2.5
200304140126-012	1019	20030414	3	1008793	1	0.9
200304140127-012	1019	20030414	1	1042154	1	6.9
200304140127-012	1019	20030414	2	1004030	3	1.95
200304140127-012	1019	20030414	3	1000848	24	1.9
200304140127-012	1019	20030414	4	1023147	1	57.8
200304140128-012	1019	20030414	1	1006160	1	4.6
200304140129-012	1019	20030414	2	1022593	0.952	11.5
200304140130-012	1019	20030414	1	1000660	1	12.7
200304140130-012	1019	20030414	2	1042152	1	6.9
200304140130-012	1019	20030414	3	1038879	1	5.7
200304140130-012	1019	20030414	4	1039983	1	3
200304140131-012	1019	20030414	1	1023762	0.366	13
200304140132-012	1019	20030414	1	1044430	1	1
200304140132-012	1019	20030414	2	1013826	2	0.6
200304140133-012	1019	20030414	3	1013783	1	2.1
200304140133-012	1019	20030414	4	1029132	1	4.8
200304140133-012	1019	20030414	5	1022718	0.202	19.6
200304140133-012	1019	20030414	7	1038218	1	3.7
200304140133-012	1019	20030414	9	1015641	1	3
200304140133-012	1019	20030414	10	1017063	1	4.8
200304140134-012	1019	20030414	1	1015131	1	3.1
200304140134-012	1019	20030414	2	1007259	1	3
200304140134-012	1019	20030414	3	1035034	1	3.3
200304140135-012	1019	20030414	1	1048671	1	10.5
200304140135-012	1019	20030414	2	1040442	1	5.3
200304140135-012	1019	20030414	3	1040561	1	2
200304140135-012	1019	20030414	4	1040560	1	2
200304140135-012	1019	20030414	5	1044430	2	1
200304140135-012	1019	20030414	6	1036259	2	8.05
200304140135-012	1019	20030414	7	1005968	1	3.25
200304140135-012	1019	20030414	8	1006189	1	43.9
200304140136-012	1019	20030414	1	1003480	2	1.3
200304140137-012	1019	20030414	1	1039504	1	7.9
200304140137-012	1019	20030414	2	1046498	2	7.5
200304140138-012	1019	20030414	1	1045971	1	2.5
200304140138-012	1019	20030414	2	1004547	1	0.8
200304140138-012	1019	20030414	3	1037591	1	1.1
200304140138-012	1019	20030414	4	1040118	0.466	12.8
200304140139-012	1019	20030414	1	1039935	1	4.6
200304140139-012	1019	20030414	2	1033510	5	0.3
200304140140-012	1019	20030414	2	1042254	1	6.6
200304140140-012	1019	20030414	3	1015046	1	1.4
200304140141-012	1019	20030414	5	1048683	2	7.9
200304140141-012	1019	20030414	6	1038369	2	4
200304140141-012	1019	20030414	7	1038366	2	4
200304140141-012	1019	20030414	8	1038370	2	4
200304140141-012	1019	20030414	9	1033510	10	0.3
200304140141-012	1019	20030414	10	1000425	1	17
200304140141-012	1019	20030414	11	1004962	1	33.8
200304140141-012	1019	20030414	12	1046685	1	12.2
200304140141-012	1019	20030414	13	1032568	1	9.3
200304140141-012	1019	20030414	14	1041001	1	6.6
200304140142-012	1019	20030414	1	1026199	1	63
200304140143-012	1019	20030414	1	1013826	1	0.6
200304140144-012	1019	20030414	1	1037888	1	8.4
200304140145-012	1019	20030414	1	1039136	0.886	12.8
200304140146-012	1019	20030414	1	1032341	1	11.8
200304140146-012	1019	20030414	2	1003072	1	2.8
200304140146-012	1019	20030414	3	1014343	1	3.5
200304140146-012	1019	20030414	4	1007258	1	3.8
200304140147-012	1019	20030414	1	1037090	40	1.9
200304140148-012	1019	20030414	1	1023147	1	57.8
200304140148-012	1019	20030414	2	1021060	1	12.8
200304140148-012	1019	20030414	3	1048681	1	2.9
200304140148-012	1019	20030414	4	1036747	1	2.2
200304140148-012	1019	20030414	5	1003447	1	0.9
200304140148-012	1019	20030414	6	1040093	1	1.3
200304140148-012	1019	20030414	7	1001336	1	6.6
200304140149-012	1019	20030414	1	1014753	1	0.5
200304140149-012	1019	20030414	2	1030842	0.338	15.6
200304140149-012	1019	20030414	3	1022494	0.34	14.4
200304140149-012	1019	20030414	4	1014750	1	0.5
200304140149-012	1019	20030414	5	1026972	1	4.7
200304140149-012	1019	20030414	6	1040009	1	2.8
200304140149-012	1019	20030414	7	1037929	1	7.9
200304140150-012	1019	20030414	1	1015487	1	6
200304140150-012	1019	20030414	2	1030707	1	4.1
200304140150-012	1019	20030414	3	1048572	1	5.5
200304140150-012	1019	20030414	4	1046453	1	5.8
200304140150-012	1019	20030414	5	1048989	1	21.5
200304140150-012	1019	20030414	6	1008400	1	1.9
200304140150-012	1019	20030414	7	1042251	1	1.5
200304140152-012	1019	20030414	1	1036505	8	0.75
200304140154-012	1019	20030414	1	1032600	1	1.2
200304140155-012	1019	20030414	2	1048312	1	2
200304140155-012	1019	20030414	3	1048315	1	2
200304140155-012	1019	20030414	4	1041526	1	1.5
200304140156-012	1019	20030414	1	1024864	1	0.8
200304140156-012	1019	20030414	3	1003480	1	1.3
200304140157-012	1019	20030414	1	1003480	1	1.3
200304140157-012	1019	20030414	2	1036676	1	4.9
200304140158-012	1019	20030414	1	1048312	1	2
200304140158-012	1019	20030414	2	1001807	1	1.8
200304140158-012	1019	20030414	3	1002475	1	2.8
200304140158-012	1019	20030414	4	1040526	1	2.5
200304140160-012	1019	20030414	1	1001028	1	1.1
200304140160-012	1019	20030414	2	1034194	1	3
200304140160-012	1019	20030414	3	1003480	1	1.3
200304140161-012	1019	20030414	2	1003480	2	1.3
200304140161-012	1019	20030414	3	1001028	1	1.1
200304140162-012	1019	20030414	1	1042543	1	0.8
200304140162-012	1019	20030414	2	1021280	1	1.9
200304140162-012	1019	20030414	3	1041405	2	3.5
200304140163-012	1019	20030414	2	1048980	1	2.8
200304140163-012	1019	20030414	3	1003480	1	1.3
200304140163-012	1019	20030414	4	1048312	1	2
200304140163-012	1019	20030414	5	1028302	1	2.2
200304140164-012	1019	20030414	1	1029124	1	1.9
200304140164-012	1019	20030414	2	1001028	1	1.1
200304140164-012	1019	20030414	3	1007913	1	1.5
200304140164-012	1019	20030414	4	1048312	1	2
200304140164-012	1019	20030414	5	1044430	1	1
200304140166-012	1019	20030414	1	1000603	3	2.45
200304140166-012	1019	20030414	2	1041229	1	2.5
200304140166-012	1019	20030414	3	1040825	2	1.9
200304140166-012	1019	20030414	4	1016364	1	7
200304140166-012	1019	20030414	7	1023806	0.194	6.7
200304140166-012	1019	20030414	8	1022333	0.494	12
200304140166-012	1019	20030414	10	1013633	1	1.6
200304140166-012	1019	20030414	12	1036258	1	5
200304140166-012	1019	20030414	13	1037568	1	24
200304140166-012	1019	20030414	14	1004272	5	2.2
200304140166-012	1019	20030414	15	1038107	2	3.6
200304140168-012	1019	20030414	1	1022554	0.346	11.6
200304140168-012	1019	20030414	2	1008685	0.212	20.6
200304140168-012	1019	20030414	5	1014908	1	2.3
200304140168-012	1019	20030414	6	1013786	1	3.1
200304140168-012	1019	20030414	7	1046858	1	2.2
200304140168-012	1019	20030414	8	1046857	1	2.2
200304140168-012	1019	20030414	11	1026684	1	1
200304140168-012	1019	20030414	12	1033982	1	1
200304140168-012	1019	20030414	13	1003156	1	1
200304140168-012	1019	20030414	14	1026690	1	0.9
200304140168-012	1019	20030414	15	1002579	1	1.6
200304140169-012	1019	20030414	1	1013660	1	6.1
200304140169-012	1019	20030414	2	1002322	1	8.4
200304140170-012	1019	20030414	3	1007585	2	2.4
200304140171-012	1019	20030414	1	1019100	1	5.9
